# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
205           	smoothSolver	5.236930e-03	3.354560e-04	4	2.638220e-02	1.740420e-03	3	false	GAMG	3.810720e-02	1.810940e-03	2	true
206           	smoothSolver	5.187340e-03	3.259520e-04	4	2.648200e-02	1.698030e-03	3	false	GAMG	4.072230e-02	3.161980e-03	1	true
207           	smoothSolver	4.884250e-03	3.152320e-04	4	2.562030e-02	1.701280e-03	3	false	GAMG	4.313530e-02	4.174950e-03	1	true
208           	smoothSolver	4.600370e-03	3.037400e-04	4	2.573950e-02	1.646040e-03	3	false	GAMG	4.264440e-02	1.894890e-03	2	true
209           	smoothSolver	4.599490e-03	2.928420e-04	4	2.593410e-02	1.656900e-03	3	false	GAMG	5.958090e-02	5.000240e-03	1	true
210           	smoothSolver	4.421000e-03	2.805010e-04	4	2.553010e-02	1.651730e-03	3	false	GAMG	5.892490e-02	2.057410e-03	2	true
211           	smoothSolver	4.109360e-03	2.629550e-04	4	2.637790e-02	1.631220e-03	3	false	GAMG	5.657340e-02	4.664450e-03	1	true
212           	smoothSolver	3.915150e-03	2.505260e-04	4	2.590480e-02	1.664190e-03	3	false	GAMG	5.365650e-02	2.043080e-03	2	true
213           	smoothSolver	3.615800e-03	2.351800e-04	4	2.588020e-02	1.603250e-03	3	false	GAMG	5.106850e-02	4.172970e-03	1	true
214           	smoothSolver	3.481410e-03	2.255950e-04	4	2.516990e-02	1.623950e-03	3	false	GAMG	4.897810e-02	1.732720e-03	2	true
215           	smoothSolver	3.349920e-03	2.151390e-04	4	2.487150e-02	1.579650e-03	3	false	GAMG	4.604300e-02	3.708370e-03	1	true
216           	smoothSolver	3.288580e-03	2.070480e-04	4	2.377600e-02	1.548850e-03	3	false	GAMG	4.576670e-02	4.279690e-03	1	true
217           	smoothSolver	3.228690e-03	1.980900e-04	4	2.290890e-02	1.523220e-03	3	false	GAMG	4.648700e-02	1.538360e-03	2	true
218           	smoothSolver	3.160510e-03	1.891620e-04	4	2.249600e-02	1.465370e-03	3	false	GAMG	4.839960e-02	3.354550e-03	1	true
219           	smoothSolver	3.055810e-03	1.819330e-04	4	2.184440e-02	1.425810e-03	3	false	GAMG	5.085050e-02	4.523880e-03	1	true
220           	smoothSolver	2.974530e-03	1.761180e-04	4	2.152810e-02	1.415060e-03	3	false	GAMG	5.498000e-02	1.678690e-03	2	true
221           	smoothSolver	2.960710e-03	2.925780e-04	3	2.162920e-02	1.381480e-03	3	false	GAMG	4.983960e-02	3.625630e-03	1	true
222           	smoothSolver	2.881810e-03	2.854460e-04	3	2.136530e-02	1.367120e-03	3	false	GAMG	5.064730e-02	4.898000e-03	1	true
223           	smoothSolver	2.848880e-03	2.805770e-04	3	2.128140e-02	1.360980e-03	3	false	GAMG	5.368920e-02	1.821920e-03	2	true
224           	smoothSolver	2.877140e-03	2.764240e-04	3	2.171840e-02	1.336730e-03	3	false	GAMG	4.659830e-02	3.342280e-03	1	true
225           	smoothSolver	2.823200e-03	2.705780e-04	3	2.167490e-02	1.350810e-03	3	false	GAMG	5.084330e-02	1.414160e-03	2	true
226           	smoothSolver	2.838250e-03	2.676330e-04	3	2.214620e-02	1.353960e-03	3	false	GAMG	4.951710e-02	3.800680e-03	1	true
227           	smoothSolver	2.805220e-03	2.632050e-04	3	2.215240e-02	1.355870e-03	3	false	GAMG	4.997930e-02	1.607830e-03	2	true
228           	smoothSolver	2.815220e-03	2.591960e-04	3	2.263830e-02	1.393930e-03	3	false	GAMG	5.049760e-02	4.153420e-03	1	true
229           	smoothSolver	2.805690e-03	2.567860e-04	3	2.272580e-02	1.381240e-03	3	false	GAMG	5.193520e-02	1.847500e-03	2	true
230           	smoothSolver	2.808970e-03	2.541500e-04	3	2.320980e-02	1.405770e-03	3	false	GAMG	4.846870e-02	4.123220e-03	1	true
231           	smoothSolver	2.800110e-03	2.514890e-04	3	2.325070e-02	1.425990e-03	3	false	GAMG	5.572880e-02	1.934810e-03	2	true
232           	smoothSolver	2.824210e-03	2.509860e-04	3	2.371720e-02	1.427920e-03	3	false	GAMG	4.896130e-02	3.956530e-03	1	true
233           	smoothSolver	2.799690e-03	2.483060e-04	3	2.377030e-02	1.448230e-03	3	false	GAMG	5.481810e-02	1.894470e-03	2	true
234           	smoothSolver	2.834820e-03	2.475660e-04	3	2.414900e-02	1.459610e-03	3	false	GAMG	5.215340e-02	4.401470e-03	1	true
235           	smoothSolver	2.817530e-03	2.461480e-04	3	2.416700e-02	1.470580e-03	3	false	GAMG	5.267980e-02	1.785380e-03	2	true
236           	smoothSolver	2.848740e-03	2.456140e-04	3	2.472180e-02	1.506740e-03	3	false	GAMG	5.178800e-02	4.201770e-03	1	true
237           	smoothSolver	2.845240e-03	2.446750e-04	3	2.463530e-02	1.502430e-03	3	false	GAMG	5.353670e-02	1.703510e-03	2	true
238           	smoothSolver	2.871780e-03	2.448260e-04	3	2.530630e-02	1.534540e-03	3	false	GAMG	4.943650e-02	3.834610e-03	1	true
239           	smoothSolver	2.866780e-03	2.444830e-04	3	2.520310e-02	1.549800e-03	3	false	GAMG	5.423890e-02	1.551160e-03	2	true
240           	smoothSolver	2.884420e-03	2.434690e-04	3	2.593720e-02	1.573970e-03	3	false	GAMG	4.662830e-02	3.623750e-03	1	true
241           	smoothSolver	2.886140e-03	2.452280e-04	3	2.590520e-02	1.605030e-03	3	false	GAMG	5.196280e-02	1.505340e-03	2	true
242           	smoothSolver	2.928500e-03	2.458400e-04	3	2.663220e-02	1.622170e-03	3	false	GAMG	4.755600e-02	3.644520e-03	1	true
243           	smoothSolver	2.920110e-03	2.470620e-04	3	2.667080e-02	1.646670e-03	3	false	GAMG	4.946800e-02	1.478310e-03	2	true
244           	smoothSolver	2.964450e-03	2.486350e-04	3	2.750750e-02	1.692390e-03	3	false	GAMG	4.783990e-02	3.622650e-03	1	true
245           	smoothSolver	2.963590e-03	2.492440e-04	3	2.743140e-02	1.692840e-03	3	false	GAMG	4.778430e-02	1.437130e-03	2	true
246           	smoothSolver	3.006220e-03	2.518250e-04	3	2.842940e-02	1.757730e-03	3	false	GAMG	4.736370e-02	3.734120e-03	1	true
247           	smoothSolver	3.020250e-03	2.531750e-04	3	2.826420e-02	1.758120e-03	3	false	GAMG	4.956160e-02	1.497020e-03	2	true
248           	smoothSolver	3.067460e-03	2.558560e-04	3	2.923100e-02	1.807720e-03	3	false	GAMG	4.652830e-02	3.660160e-03	1	true
249           	smoothSolver	3.085540e-03	2.588680e-04	3	2.899290e-02	1.845700e-03	3	false	GAMG	5.187980e-02	1.492450e-03	2	true
250           	smoothSolver	3.136430e-03	2.609690e-04	3	3.012750e-02	1.899240e-03	3	false	GAMG	4.803190e-02	3.835370e-03	1	true
251           	smoothSolver	3.155100e-03	2.656540e-04	3	2.996560e-02	1.948090e-03	3	false	GAMG	5.334500e-02	1.637200e-03	2	true
252           	smoothSolver	3.220160e-03	2.678130e-04	3	3.101430e-02	1.999860e-03	3	false	GAMG	5.176150e-02	3.731250e-03	1	true
253           	smoothSolver	3.238320e-03	2.735300e-04	3	3.072230e-02	2.053830e-03	3	false	GAMG	5.497530e-02	1.680230e-03	2	true
254           	smoothSolver	3.315180e-03	2.767700e-04	3	3.154660e-02	2.125320e-03	3	false	GAMG	5.418070e-02	4.268870e-03	1	true
255           	smoothSolver	3.348330e-03	2.833060e-04	3	3.136180e-02	2.196540e-03	3	false	GAMG	5.668700e-02	1.859530e-03	2	true
256           	smoothSolver	3.436380e-03	2.878340e-04	3	3.215590e-02	2.300050e-03	3	false	GAMG	5.757700e-02	4.647900e-03	1	true
257           	smoothSolver	3.480140e-03	2.928970e-04	3	3.191060e-02	2.324140e-03	3	false	GAMG	5.804310e-02	2.021540e-03	2	true
258           	smoothSolver	3.544580e-03	2.962470e-04	3	3.242010e-02	2.444770e-03	3	false	GAMG	5.579150e-02	4.310150e-03	1	true
259           	smoothSolver	3.612160e-03	3.035420e-04	3	3.193410e-02	2.459710e-03	3	false	GAMG	5.829090e-02	2.006240e-03	2	true
260           	smoothSolver	3.621030e-03	3.114510e-04	3	3.281480e-02	2.587950e-03	3	false	GAMG	4.822230e-02	3.663240e-03	1	true
261           	smoothSolver	3.691580e-03	3.236010e-04	3	3.270280e-02	2.616970e-03	3	false	GAMG	5.106790e-02	1.538360e-03	2	true
262           	smoothSolver	3.773910e-03	3.329580e-04	3	3.409320e-02	2.741310e-03	3	false	GAMG	4.408300e-02	3.137060e-03	1	true
263           	smoothSolver	3.830650e-03	3.440410e-04	3	3.391580e-02	2.799570e-03	3	false	GAMG	4.747320e-02	4.709360e-03	1	true
264           	smoothSolver	3.915800e-03	3.561500e-04	3	3.413140e-02	2.908060e-03	3	false	GAMG	4.620660e-02	1.459290e-03	2	true
265           	smoothSolver	4.040440e-03	3.657720e-04	3	3.585280e-02	3.056300e-03	3	false	GAMG	4.415240e-02	3.112570e-03	1	true
266           	smoothSolver	4.107860e-03	3.792640e-04	3	3.575650e-02	3.136960e-03	3	false	GAMG	4.507050e-02	4.441120e-03	1	true
267           	smoothSolver	4.186280e-03	3.918630e-04	3	3.633520e-02	3.312460e-03	3	false	GAMG	4.757080e-02	1.441100e-03	2	true
268           	smoothSolver	4.306090e-03	3.994570e-04	3	3.794800e-02	3.508610e-03	3	false	GAMG	4.301990e-02	3.449230e-03	1	true
269           	smoothSolver	4.361560e-03	4.086780e-04	3	3.760710e-02	3.622440e-03	3	false	GAMG	4.805200e-02	1.264730e-03	2	true
270           	smoothSolver	4.454230e-03	4.136970e-04	3	3.891240e-02	3.806410e-03	3	false	GAMG	4.362460e-02	3.546780e-03	1	true
271           	smoothSolver	4.496300e-03	4.220530e-04	3	3.920620e-02	2.380430e-03	4	false	GAMG	4.989550e-02	1.368990e-03	2	true
272           	smoothSolver	4.639760e-03	4.315110e-04	3	4.103480e-02	2.484340e-03	4	false	GAMG	4.392950e-02	3.403520e-03	1	true
273           	smoothSolver	4.683310e-03	4.440140e-04	3	4.145270e-02	2.597590e-03	4	false	GAMG	4.852360e-02	4.801920e-03	1	true
274           	smoothSolver	4.727320e-03	4.629350e-04	3	4.181600e-02	2.637330e-03	4	false	GAMG	4.674980e-02	1.722370e-03	2	true
275           	smoothSolver	4.880880e-03	4.608050e-04	3	4.365910e-02	2.766430e-03	4	false	GAMG	4.376610e-02	3.100340e-03	1	true
276           	smoothSolver	5.001800e-03	4.589860e-04	3	4.457140e-02	2.927900e-03	4	false	GAMG	4.589210e-02	4.426510e-03	1	true
277           	smoothSolver	5.053250e-03	4.877340e-04	3	4.545750e-02	3.121050e-03	4	false	GAMG	4.727950e-02	1.670730e-03	2	true
278           	smoothSolver	5.026620e-03	4.963100e-04	3	4.664530e-02	3.242070e-03	4	false	GAMG	4.933520e-02	3.557810e-03	1	true
279           	smoothSolver	5.055270e-03	4.858750e-04	3	4.704780e-02	3.355050e-03	4	false	GAMG	5.187710e-02	5.149600e-03	1	true
280           	smoothSolver	5.188080e-03	5.097100e-04	3	4.898510e-02	3.478630e-03	4	false	GAMG	5.199490e-02	1.945320e-03	2	true
281           	smoothSolver	5.212880e-03	3.062360e-04	4	5.201220e-02	3.534910e-03	4	false	GAMG	5.410380e-02	3.811940e-03	1	true
282           	smoothSolver	5.136270e-03	3.023850e-04	4	5.250260e-02	3.686810e-03	4	false	GAMG	5.731460e-02	5.475150e-03	1	true
283           	smoothSolver	5.222080e-03	3.107510e-04	4	5.487960e-02	3.794040e-03	4	false	GAMG	5.661620e-02	2.064930e-03	2	true
284           	smoothSolver	5.284990e-03	3.147080e-04	4	5.758100e-02	3.894450e-03	4	false	GAMG	5.623810e-02	4.229590e-03	1	true
285           	smoothSolver	5.198320e-03	3.174050e-04	4	5.801780e-02	4.092600e-03	4	false	GAMG	5.945290e-02	1.619530e-03	2	true
286           	smoothSolver	5.273710e-03	3.199680e-04	4	6.010830e-02	4.081410e-03	4	false	GAMG	5.721790e-02	4.406160e-03	1	true
287           	smoothSolver	5.277620e-03	3.180310e-04	4	5.998770e-02	4.256520e-03	4	false	GAMG	6.031050e-02	1.661990e-03	2	true
288           	smoothSolver	5.234630e-03	3.194880e-04	4	6.199010e-02	4.385510e-03	4	false	GAMG	5.484640e-02	4.377360e-03	1	true
289           	smoothSolver	5.287970e-03	3.172330e-04	4	6.134580e-02	4.395130e-03	4	false	GAMG	5.823200e-02	1.781980e-03	2	true
290           	smoothSolver	5.266390e-03	3.157450e-04	4	6.246160e-02	4.417180e-03	4	false	GAMG	5.142460e-02	4.247010e-03	1	true
291           	smoothSolver	5.249710e-03	3.146910e-04	4	6.105310e-02	4.437450e-03	4	false	GAMG	5.422470e-02	1.740440e-03	2	true
292           	smoothSolver	5.226530e-03	3.094770e-04	4	6.270680e-02	4.339140e-03	4	false	GAMG	4.492890e-02	3.612520e-03	1	true
293           	smoothSolver	5.178210e-03	3.082750e-04	4	6.113380e-02	4.353480e-03	4	false	GAMG	4.749110e-02	1.477600e-03	2	true
294           	smoothSolver	5.172330e-03	3.054500e-04	4	6.273970e-02	4.236930e-03	4	false	GAMG	3.627980e-02	3.018600e-03	1	true
295           	smoothSolver	5.111710e-03	3.027710e-04	4	6.084720e-02	4.197070e-03	4	false	GAMG	3.829720e-02	1.204190e-03	2	true
296           	smoothSolver	5.090560e-03	3.012570e-04	4	6.138810e-02	4.012190e-03	4	false	GAMG	3.094530e-02	2.534520e-03	1	true
297           	smoothSolver	5.044440e-03	2.986220e-04	4	5.914230e-02	3.902960e-03	4	false	GAMG	3.179830e-02	9.952490e-04	2	true
298           	smoothSolver	4.983340e-03	2.969880e-04	4	5.929980e-02	3.682110e-03	4	false	GAMG	2.758800e-02	2.229800e-03	1	true
299           	smoothSolver	4.935560e-03	2.943730e-04	4	5.766250e-02	3.615670e-03	4	false	GAMG	2.865000e-02	9.724830e-04	2	true
300           	smoothSolver	4.896460e-03	2.918600e-04	4	5.777150e-02	5.710530e-03	3	false	GAMG	2.542330e-02	2.100640e-03	1	true
301           	smoothSolver	4.785180e-03	2.856530e-04	4	5.675780e-02	3.542380e-03	4	false	GAMG	2.798330e-02	1.032020e-03	2	true
302           	smoothSolver	4.753430e-03	2.833830e-04	4	5.652400e-02	5.401400e-03	3	false	GAMG	2.544280e-02	1.964310e-03	1	true
303           	smoothSolver	4.643340e-03	2.763240e-04	4	5.498930e-02	5.443590e-03	3	false	GAMG	2.757520e-02	1.055190e-03	2	true
304           	smoothSolver	4.580530e-03	2.716240e-04	4	5.474240e-02	5.267850e-03	3	false	GAMG	2.566310e-02	1.990680e-03	1	true
305           	smoothSolver	4.492510e-03	2.667880e-04	4	5.310700e-02	5.198900e-03	3	false	GAMG	2.759210e-02	9.679810e-04	2	true
306           	smoothSolver	4.430370e-03	2.623300e-04	4	5.293310e-02	5.056510e-03	3	false	GAMG	2.556630e-02	1.992070e-03	1	true
307           	smoothSolver	4.342990e-03	2.576860e-04	4	5.162520e-02	5.033810e-03	3	false	GAMG	2.836820e-02	9.130990e-04	2	true
308           	smoothSolver	4.273300e-03	2.538150e-04	4	5.112690e-02	4.857480e-03	3	false	GAMG	2.553780e-02	2.017590e-03	1	true
309           	smoothSolver	4.173500e-03	2.488640e-04	4	4.975900e-02	4.827060e-03	3	false	GAMG	2.831290e-02	2.823980e-03	1	true
310           	smoothSolver	4.092660e-03	2.442520e-04	4	4.870350e-02	4.702380e-03	3	false	GAMG	2.778340e-02	9.073030e-04	2	true
311           	smoothSolver	4.008270e-03	2.407880e-04	4	4.815570e-02	4.601860e-03	3	false	GAMG	2.419540e-02	1.755380e-03	1	true
312           	smoothSolver	3.897890e-03	2.369670e-04	4	4.682930e-02	4.602940e-03	3	false	GAMG	2.632660e-02	2.577650e-03	1	true
313           	smoothSolver	3.808030e-03	2.321660e-04	4	4.587220e-02	4.522680e-03	3	false	GAMG	2.640690e-02	7.852440e-04	2	true
314           	smoothSolver	3.730660e-03	2.279550e-04	4	4.506230e-02	4.366110e-03	3	false	GAMG	2.253350e-02	1.706750e-03	1	true
315           	smoothSolver	3.619790e-03	2.239870e-04	4	4.376830e-02	4.332530e-03	3	false	GAMG	2.449690e-02	6.268980e-04	2	true
316           	smoothSolver	3.530010e-03	2.194070e-04	4	4.291910e-02	4.218060e-03	3	false	GAMG	2.195330e-02	1.795600e-03	1	true
317           	smoothSolver	3.418720e-03	2.151360e-04	4	4.172470e-02	2.534150e-03	4	false	GAMG	2.418520e-02	6.724110e-04	2	true
318           	smoothSolver	3.357380e-03	2.126490e-04	4	4.063230e-02	3.836880e-03	3	false	GAMG	2.152330e-02	1.797170e-03	1	true
319           	smoothSolver	3.222570e-03	2.075000e-04	4	3.956490e-02	3.943510e-03	3	false	GAMG	2.278800e-02	6.651750e-04	2	true
320           	smoothSolver	3.125120e-03	2.025220e-04	4	3.876870e-02	2.366650e-03	4	false	GAMG	2.089700e-02	1.764960e-03	1	true
321           	smoothSolver	3.026380e-03	1.990380e-04	4	3.782260e-02	3.746030e-03	3	false	GAMG	2.245190e-02	7.507900e-04	2	true
322           	smoothSolver	2.901420e-03	1.937010e-04	4	3.685510e-02	2.246400e-03	4	false	GAMG	2.096260e-02	1.680080e-03	1	true
323           	smoothSolver	2.795530e-03	1.902440e-04	4	3.618970e-02	3.570800e-03	3	false	GAMG	2.207710e-02	6.712870e-04	2	true
324           	smoothSolver	2.684440e-03	1.848370e-04	4	3.549630e-02	2.186900e-03	4	false	GAMG	1.993700e-02	1.738660e-03	1	true
325           	smoothSolver	2.591140e-03	1.820840e-04	4	3.488170e-02	3.483180e-03	3	false	GAMG	2.045990e-02	7.041050e-04	2	true
326           	smoothSolver	2.485600e-03	1.765950e-04	4	3.410520e-02	2.122160e-03	4	false	GAMG	1.800950e-02	1.518500e-03	1	true
327           	smoothSolver	2.416190e-03	1.742460e-04	4	3.296290e-02	2.037280e-03	4	false	GAMG	1.855230e-02	6.030310e-04	2	true
328           	smoothSolver	2.353920e-03	1.703960e-04	4	3.140970e-02	1.943420e-03	4	false	GAMG	1.534360e-02	1.256370e-03	1	true
329           	smoothSolver	2.293040e-03	1.673590e-04	4	3.022140e-02	1.941320e-03	4	false	GAMG	1.565440e-02	5.125840e-04	2	true
330           	smoothSolver	2.228090e-03	1.627280e-04	4	2.901320e-02	1.883470e-03	4	false	GAMG	1.359550e-02	1.107330e-03	1	true
331           	smoothSolver	2.155290e-03	1.597720e-04	4	2.783300e-02	1.875410e-03	4	false	GAMG	1.412110e-02	4.521230e-04	2	true
332           	smoothSolver	2.085290e-03	1.554200e-04	4	2.675170e-02	1.821350e-03	4	false	GAMG	1.262700e-02	1.023700e-03	1	true
333           	smoothSolver	2.006410e-03	1.525470e-04	4	2.578770e-02	1.812620e-03	4	false	GAMG	1.334080e-02	4.110160e-04	2	true
334           	smoothSolver	1.934470e-03	1.485800e-04	4	2.488050e-02	1.763230e-03	4	false	GAMG	1.209210e-02	9.927120e-04	1	true
335           	smoothSolver	1.857210e-03	1.458010e-04	4	2.410450e-02	1.749750e-03	4	false	GAMG	1.281440e-02	3.909590e-04	2	true
336           	smoothSolver	1.790070e-03	1.421610e-04	4	2.329720e-02	1.701150e-03	4	false	GAMG	1.160640e-02	9.564210e-04	1	true
337           	smoothSolver	1.718790e-03	1.394760e-04	4	2.267570e-02	1.689430e-03	4	false	GAMG	1.223340e-02	3.758620e-04	2	true
338           	smoothSolver	1.662270e-03	1.361190e-04	4	2.203510e-02	1.638530e-03	4	false	GAMG	1.107950e-02	9.166120e-04	1	true
339           	smoothSolver	1.601030e-03	1.338270e-04	4	2.148800e-02	1.625600e-03	4	false	GAMG	1.160690e-02	3.778520e-04	2	true
340           	smoothSolver	1.544030e-03	1.298870e-04	4	2.098000e-02	1.568810e-03	4	false	GAMG	1.039560e-02	8.634810e-04	1	true
341           	smoothSolver	1.503150e-03	1.285830e-04	4	2.050870e-02	1.562070e-03	4	false	GAMG	1.082280e-02	3.991350e-04	2	true
342           	smoothSolver	1.449290e-03	1.248360e-04	4	1.997900e-02	1.508670e-03	4	false	GAMG	9.344000e-03	7.660870e-04	1	true
343           	smoothSolver	1.412060e-03	1.240800e-04	4	1.966150e-02	1.505230e-03	4	false	GAMG	9.791270e-03	3.781750e-04	2	true
344           	smoothSolver	1.283070e-03	1.133040e-04	4	1.910000e-02	1.421520e-03	4	false	GAMG	8.358840e-03	6.757900e-04	1	true
345           	smoothSolver	1.327360e-03	1.198270e-04	4	1.895050e-02	1.457390e-03	4	false	GAMG	8.782590e-03	3.125270e-04	2	true
346           	smoothSolver	1.291310e-03	1.175470e-04	4	1.864600e-02	1.417070e-03	4	false	GAMG	7.740210e-03	6.534420e-04	1	true
347           	smoothSolver	1.251550e-03	1.157420e-04	4	1.829370e-02	1.407060e-03	4	false	GAMG	8.155390e-03	2.924850e-04	2	true
348           	smoothSolver	1.217500e-03	1.136980e-04	4	1.799500e-02	1.368600e-03	4	false	GAMG	7.250260e-03	6.207790e-04	1	true
349           	smoothSolver	1.181190e-03	1.121300e-04	4	1.757610e-02	1.360080e-03	4	false	GAMG	7.646770e-03	2.700240e-04	2	true
350           	smoothSolver	1.151910e-03	1.104620e-04	4	1.722090e-02	1.314200e-03	4	false	GAMG	6.825670e-03	5.825780e-04	1	true
351           	smoothSolver	1.119870e-03	1.090880e-04	4	1.674720e-02	1.302760e-03	4	false	GAMG	7.157590e-03	2.493380e-04	2	true
352           	smoothSolver	1.097400e-03	1.077920e-04	4	1.645610e-02	1.276560e-03	4	false	GAMG	6.311290e-03	5.404170e-04	1	true
